time,open,high,low,close,tick_volume,tick_volume,spread
2025-09-10 05:45:00+00:00,3635.98,3636.07,3635.23,3635.69,269,0,19
2025-09-10 05:50:00+00:00,3635.68,3636.53,3634.83,3636.37,228,0,4
2025-09-10 05:55:00+00:00,3636.43,3637.12,3636.08,3636.7,254,0,10
2025-09-10 06:00:00+00:00,3636.7,3639.34,3636.69,3639.09,339,0,15
2025-09-10 06:05:00+00:00,3639.16,3641.19,3639.09,3640.84,396,0,18
2025-09-10 06:10:00+00:00,3640.84,3641.57,3640.76,3641.32,278,0,11
2025-09-10 06:15:00+00:00,3641.32,3641.45,3640.63,3640.99,225,0,11
2025-09-10 06:20:00+00:00,3641.0,3641.29,3640.65,3640.99,233,0,13
2025-09-10 06:25:00+00:00,3641.0,3643.02,3641.0,3641.29,350,0,12
2025-09-10 06:30:00+00:00,3641.3,3642.2,3640.84,3641.96,342,0,1
2025-09-10 06:35:00+00:00,3642.02,3642.88,3641.24,3641.36,257,0,8
2025-09-10 06:40:00+00:00,3641.33,3642.51,3640.22,3642.22,342,0,12
2025-09-10 06:45:00+00:00,3642.23,3642.84,3641.39,3642.84,199,0,18
2025-09-10 06:50:00+00:00,3642.81,3643.31,3642.61,3643.31,233,0,8
2025-09-10 06:55:00+00:00,3643.31,3643.33,3642.63,3643.0,212,0,7
2025-09-10 07:00:00+00:00,3642.99,3644.69,3642.95,3643.42,417,0,7
2025-09-10 07:05:00+00:00,3643.38,3644.09,3643.17,3644.09,296,0,23
2025-09-10 07:10:00+00:00,3643.96,3644.09,3642.55,3643.04,241,0,16
2025-09-10 07:15:00+00:00,3643.17,3643.17,3641.74,3642.18,262,0,6
2025-09-10 07:20:00+00:00,3642.18,3644.34,3642.12,3644.06,356,0,1
2025-09-10 07:25:00+00:00,3644.06,3644.75,3643.54,3644.26,365,0,12
2025-09-10 07:30:00+00:00,3644.19,3645.45,3642.62,3642.62,508,0,3
2025-09-10 07:35:00+00:00,3642.55,3642.55,3639.98,3641.5,494,0,13
2025-09-10 07:40:00+00:00,3641.42,3642.57,3641.42,3642.0,364,0,11
2025-09-10 07:45:00+00:00,3641.94,3642.39,3640.56,3642.39,391,0,1
2025-09-10 07:50:00+00:00,3642.39,3643.29,3641.34,3641.93,391,0,11
2025-09-10 07:55:00+00:00,3641.97,3644.58,3641.87,3642.96,473,0,3
2025-09-10 08:00:00+00:00,3643.03,3643.13,3641.06,3641.47,515,0,1
2025-09-10 08:05:00+00:00,3641.59,3644.73,3641.32,3644.24,434,0,9
2025-09-10 08:10:00+00:00,3644.25,3646.57,3643.39,3646.26,596,0,5
2025-09-10 08:15:00+00:00,3646.31,3647.66,3645.92,3646.82,536,0,4
2025-09-10 08:20:00+00:00,3646.81,3647.65,3645.65,3646.13,533,0,2
2025-09-10 08:25:00+00:00,3646.06,3646.06,3643.51,3643.95,524,0,1
2025-09-10 08:30:00+00:00,3643.96,3644.43,3641.91,3642.03,553,0,7
2025-09-10 08:35:00+00:00,3642.24,3642.92,3641.59,3642.6,482,0,12
2025-09-10 08:40:00+00:00,3642.61,3647.1,3640.83,3645.09,602,0,1
2025-09-10 08:45:00+00:00,3645.02,3646.2,3642.99,3645.39,573,0,3
2025-09-10 08:50:00+00:00,3645.63,3646.23,3644.56,3645.17,536,0,7
2025-09-10 08:55:00+00:00,3645.39,3645.8,3642.94,3643.82,610,0,1
2025-09-10 09:00:00+00:00,3643.98,3646.84,3641.33,3646.64,761,0,11
2025-09-10 09:05:00+00:00,3646.9,3647.84,3645.21,3645.8,648,0,5
2025-09-10 09:10:00+00:00,3645.81,3647.87,3645.26,3647.19,541,0,1
2025-09-10 09:15:00+00:00,3647.17,3648.1,3646.28,3646.56,467,0,11
2025-09-10 09:20:00+00:00,3646.62,3647.22,3645.28,3645.84,474,0,1
2025-09-10 09:25:00+00:00,3645.97,3646.53,3643.75,3643.78,556,0,1
2025-09-10 09:30:00+00:00,3643.73,3645.13,3642.45,3643.29,601,0,12
2025-09-10 09:35:00+00:00,3643.35,3645.98,3642.67,3645.29,446,0,16
2025-09-10 09:40:00+00:00,3645.19,3646.71,3644.88,3645.11,377,0,14
2025-09-10 09:45:00+00:00,3645.11,3648.55,3644.64,3646.83,556,0,16
2025-09-10 09:50:00+00:00,3646.85,3647.85,3645.54,3645.73,430,0,6
2025-09-10 09:55:00+00:00,3645.82,3646.21,3644.02,3644.05,412,0,19
2025-09-10 10:00:00+00:00,3644.26,3644.75,3642.97,3642.97,492,0,20
2025-09-10 10:05:00+00:00,3642.94,3645.39,3642.71,3645.31,488,0,13
2025-09-10 10:10:00+00:00,3645.31,3646.59,3644.3,3644.76,430,0,14
2025-09-10 10:15:00+00:00,3644.77,3646.21,3644.0,3644.47,416,0,14
2025-09-10 10:20:00+00:00,3644.56,3644.64,3642.93,3642.93,477,0,9
2025-09-10 10:25:00+00:00,3642.84,3645.33,3642.09,3644.83,531,0,15
2025-09-10 10:30:00+00:00,3644.94,3645.58,3644.23,3644.63,405,0,8
2025-09-10 10:35:00+00:00,3644.63,3645.55,3643.58,3644.82,387,0,5
2025-09-10 10:40:00+00:00,3644.81,3647.57,3644.49,3645.94,496,0,7
2025-09-10 10:45:00+00:00,3645.94,3646.79,3644.86,3645.96,576,0,1
2025-09-10 10:50:00+00:00,3645.97,3646.49,3645.81,3646.15,251,0,14
2025-09-10 10:55:00+00:00,3646.14,3647.81,3645.97,3645.97,462,0,8
2025-09-10 11:00:00+00:00,3646.0,3646.6,3645.45,3646.07,403,0,17
2025-09-10 11:05:00+00:00,3646.02,3646.37,3645.06,3646.17,395,0,4
2025-09-10 11:10:00+00:00,3646.06,3646.56,3645.12,3646.37,361,0,10
2025-09-10 11:15:00+00:00,3646.38,3646.38,3645.36,3646.04,345,0,12
2025-09-10 11:20:00+00:00,3645.95,3646.57,3645.73,3646.09,287,0,16
2025-09-10 11:25:00+00:00,3646.23,3647.26,3645.88,3646.27,399,0,15
2025-09-10 11:30:00+00:00,3646.27,3647.81,3645.76,3647.77,421,0,13
2025-09-10 11:35:00+00:00,3647.78,3649.87,3647.59,3649.77,480,0,5
2025-09-10 11:40:00+00:00,3649.76,3651.2,3649.56,3650.98,460,0,5
2025-09-10 11:45:00+00:00,3651.06,3654.79,3651.06,3654.31,589,0,3
2025-09-10 11:50:00+00:00,3654.26,3656.18,3653.72,3655.42,559,0,10
2025-09-10 11:55:00+00:00,3655.41,3656.03,3654.55,3655.32,479,0,16
2025-09-10 12:00:00+00:00,3655.26,3655.79,3653.99,3654.37,508,0,20
2025-09-10 12:05:00+00:00,3654.45,3655.57,3653.36,3653.98,554,0,3
2025-09-10 12:10:00+00:00,3653.98,3654.68,3653.26,3653.85,536,0,3
2025-09-10 12:15:00+00:00,3653.86,3654.71,3652.74,3652.85,580,0,10
2025-09-10 12:20:00+00:00,3652.82,3655.83,3651.66,3655.47,557,0,1
2025-09-10 12:25:00+00:00,3655.5,3655.85,3654.06,3654.56,363,0,9
2025-09-10 12:30:00+00:00,3654.57,3655.91,3654.2,3655.44,513,0,1
2025-09-10 12:35:00+00:00,3655.44,3657.41,3655.31,3657.0,497,0,8
2025-09-10 12:40:00+00:00,3657.03,3657.03,3654.45,3654.66,349,0,10
2025-09-10 12:45:00+00:00,3654.61,3656.5,3654.58,3656.44,444,0,3
2025-09-10 12:50:00+00:00,3656.44,3657.57,3656.37,3657.1,445,0,3
2025-09-10 12:55:00+00:00,3657.11,3657.18,3655.28,3655.42,420,0,7
2025-09-10 13:00:00+00:00,3655.42,3655.42,3650.21,3650.96,567,0,3
2025-09-10 13:05:00+00:00,3650.96,3654.98,3650.83,3654.61,598,0,18
2025-09-10 13:10:00+00:00,3654.59,3655.53,3653.48,3654.71,554,0,1
2025-09-10 13:15:00+00:00,3654.69,3656.48,3654.67,3655.76,496,0,4
2025-09-10 13:20:00+00:00,3655.8,3656.42,3655.29,3656.37,460,0,5
2025-09-10 13:25:00+00:00,3656.37,3656.37,3654.72,3654.98,409,0,1
2025-09-10 13:30:00+00:00,3654.98,3655.16,3652.9,3653.03,521,0,5
2025-09-10 13:35:00+00:00,3653.02,3653.38,3651.05,3651.91,583,0,3
2025-09-10 13:40:00+00:00,3651.9,3651.97,3649.02,3649.03,588,0,5
2025-09-10 13:45:00+00:00,3649.04,3652.09,3648.72,3649.96,696,0,4
2025-09-10 13:50:00+00:00,3649.92,3650.12,3648.82,3648.98,481,0,19
2025-09-10 13:55:00+00:00,3648.93,3649.9,3648.47,3649.28,558,0,12
2025-09-10 14:00:00+00:00,3649.21,3649.9,3648.75,3649.67,546,0,14
2025-09-10 14:05:00+00:00,3649.67,3650.07,3648.85,3649.48,525,0,6
2025-09-10 14:10:00+00:00,3649.45,3649.68,3647.9,3648.28,590,0,15
2025-09-10 14:15:00+00:00,3648.27,3650.21,3647.28,3650.07,538,0,1
2025-09-10 14:20:00+00:00,3649.79,3650.36,3648.31,3648.87,528,0,3
2025-09-10 14:25:00+00:00,3648.9,3650.09,3648.54,3648.87,551,0,12
2025-09-10 14:30:00+00:00,3649.23,3657.3,3649.16,3652.05,989,0,1
2025-09-10 14:35:00+00:00,3652.11,3653.83,3642.68,3650.18,1016,0,1
2025-09-10 14:40:00+00:00,3650.23,3650.63,3646.34,3650.6,865,0,10
2025-09-10 14:45:00+00:00,3651.06,3651.43,3643.62,3644.9,920,0,1
2025-09-10 14:50:00+00:00,3644.55,3645.34,3640.49,3643.88,924,0,10
2025-09-10 14:55:00+00:00,3643.88,3645.88,3643.11,3644.17,743,0,6
2025-09-10 15:00:00+00:00,3644.05,3647.26,3643.23,3646.45,835,0,1
2025-09-10 15:05:00+00:00,3646.45,3648.19,3642.13,3647.31,860,0,4
2025-09-10 15:10:00+00:00,3647.27,3647.47,3644.05,3646.3,835,0,1
2025-09-10 15:15:00+00:00,3646.25,3649.34,3645.29,3646.93,825,0,1
2025-09-10 15:20:00+00:00,3646.89,3648.04,3646.03,3647.32,716,0,14
2025-09-10 15:25:00+00:00,3647.31,3647.93,3646.25,3647.09,645,0,4
2025-09-10 15:30:00+00:00,3647.01,3652.24,3646.84,3651.85,867,0,1
2025-09-10 15:35:00+00:00,3651.73,3654.17,3648.66,3649.98,971,0,1
2025-09-10 15:40:00+00:00,3650.0,3651.1,3649.2,3650.34,848,0,1
2025-09-10 15:45:00+00:00,3650.07,3650.43,3647.05,3650.17,856,0,4
2025-09-10 15:50:00+00:00,3650.24,3651.27,3648.81,3650.53,808,0,1
2025-09-10 15:55:00+00:00,3650.43,3651.96,3649.7,3651.32,743,0,1
2025-09-10 16:00:00+00:00,3651.33,3653.0,3649.24,3652.93,833,0,4
2025-09-10 16:05:00+00:00,3652.89,3653.58,3651.86,3652.71,864,0,4
2025-09-10 16:10:00+00:00,3652.69,3654.18,3651.08,3653.98,884,0,1
2025-09-10 16:15:00+00:00,3653.99,3655.36,3653.53,3654.92,790,0,1
2025-09-10 16:20:00+00:00,3654.97,3655.02,3651.86,3651.97,788,0,10
2025-09-10 16:25:00+00:00,3651.95,3653.52,3650.61,3652.5,763,0,1
2025-09-10 16:30:00+00:00,3652.59,3655.57,3652.17,3655.13,789,0,1
2025-09-10 16:35:00+00:00,3655.14,3655.47,3654.24,3654.91,731,0,6
2025-09-10 16:40:00+00:00,3654.92,3655.0,3648.67,3648.83,815,0,7
2025-09-10 16:45:00+00:00,3648.78,3649.51,3644.91,3644.91,849,0,1
2025-09-10 16:50:00+00:00,3644.93,3646.99,3643.99,3644.39,849,0,2
2025-09-10 16:55:00+00:00,3644.26,3648.1,3644.23,3647.78,737,0,8
2025-09-10 17:00:00+00:00,3647.87,3648.2,3645.11,3645.22,727,0,8
2025-09-10 17:05:00+00:00,3645.22,3646.52,3644.06,3645.71,754,0,11
2025-09-10 17:10:00+00:00,3645.75,3648.43,3645.55,3647.93,807,0,3
2025-09-10 17:15:00+00:00,3647.99,3648.24,3646.34,3646.98,710,0,12
2025-09-10 17:20:00+00:00,3647.07,3648.63,3639.78,3640.47,701,0,11
2025-09-10 17:25:00+00:00,3640.54,3644.69,3638.77,3644.47,815,0,15
2025-09-10 17:30:00+00:00,3644.48,3646.58,3644.31,3646.12,676,0,6
2025-09-10 17:35:00+00:00,3646.02,3647.91,3645.38,3647.31,628,0,1
2025-09-10 17:40:00+00:00,3647.31,3647.73,3646.16,3647.24,671,0,1
2025-09-10 17:45:00+00:00,3647.25,3648.63,3647.23,3647.75,627,0,1
2025-09-10 17:50:00+00:00,3647.71,3648.3,3647.22,3647.63,555,0,19
2025-09-10 17:55:00+00:00,3647.64,3647.64,3643.91,3644.41,667,0,1
2025-09-10 18:00:00+00:00,3644.41,3646.84,3642.9,3643.42,699,0,5
2025-09-10 18:05:00+00:00,3643.62,3643.78,3641.68,3642.59,626,0,9
2025-09-10 18:10:00+00:00,3642.68,3643.9,3642.16,3643.4,542,0,1
2025-09-10 18:15:00+00:00,3643.39,3644.93,3642.92,3644.64,474,0,1
2025-09-10 18:20:00+00:00,3644.58,3644.65,3641.81,3643.58,564,0,2
2025-09-10 18:25:00+00:00,3643.59,3643.72,3640.58,3641.19,553,0,11
2025-09-10 18:30:00+00:00,3641.14,3641.29,3640.0,3640.36,603,0,1
2025-09-10 18:35:00+00:00,3640.34,3642.08,3640.03,3641.47,567,0,8
2025-09-10 18:40:00+00:00,3641.45,3643.01,3641.39,3641.87,524,0,13
2025-09-10 18:45:00+00:00,3641.86,3642.19,3640.97,3641.94,509,0,12
2025-09-10 18:50:00+00:00,3641.92,3643.72,3641.44,3643.47,533,0,1
2025-09-10 18:55:00+00:00,3643.41,3643.83,3642.72,3642.85,519,0,1
2025-09-10 19:00:00+00:00,3642.88,3643.86,3642.59,3643.41,550,0,14
2025-09-10 19:05:00+00:00,3643.4,3643.77,3642.57,3643.6,484,0,11
2025-09-10 19:10:00+00:00,3643.61,3644.2,3643.04,3644.02,516,0,1
2025-09-10 19:15:00+00:00,3643.99,3644.26,3643.17,3643.33,482,0,1
2025-09-10 19:20:00+00:00,3643.35,3643.36,3642.02,3642.28,563,0,1
2025-09-10 19:25:00+00:00,3642.28,3642.96,3641.74,3642.57,562,0,1
2025-09-10 19:30:00+00:00,3642.54,3645.94,3642.36,3645.5,656,0,2
2025-09-10 19:35:00+00:00,3645.52,3646.99,3645.38,3646.74,612,0,9
2025-09-10 19:40:00+00:00,3646.73,3647.23,3645.76,3645.76,519,0,11
2025-09-10 19:45:00+00:00,3645.67,3646.08,3645.57,3645.72,478,0,4
2025-09-10 19:50:00+00:00,3645.69,3646.52,3645.5,3646.32,495,0,1
2025-09-10 19:55:00+00:00,3646.32,3647.67,3646.3,3647.57,437,0,5
2025-09-10 20:00:00+00:00,3647.57,3647.97,3646.42,3647.85,474,0,9
2025-09-10 20:05:00+00:00,3647.86,3647.97,3647.09,3647.31,455,0,13
2025-09-10 20:10:00+00:00,3647.29,3647.58,3646.82,3647.49,406,0,13
2025-09-10 20:15:00+00:00,3647.49,3648.4,3647.48,3648.38,406,0,5
2025-09-10 20:20:00+00:00,3648.38,3649.7,3648.3,3649.42,574,0,3
2025-09-10 20:25:00+00:00,3649.44,3649.7,3648.71,3648.8,453,0,7
2025-09-10 20:30:00+00:00,3648.75,3648.8,3647.32,3647.63,414,0,8
2025-09-10 20:35:00+00:00,3647.57,3647.77,3644.96,3645.6,498,0,1
2025-09-10 20:40:00+00:00,3645.57,3646.33,3645.38,3646.2,442,0,9
2025-09-10 20:45:00+00:00,3646.18,3646.68,3645.14,3646.13,439,0,1
2025-09-10 20:50:00+00:00,3646.09,3646.17,3644.78,3644.78,343,0,8
2025-09-10 20:55:00+00:00,3644.77,3645.42,3644.66,3645.37,394,0,2
2025-09-10 21:00:00+00:00,3645.55,3646.29,3644.97,3645.15,401,0,1
2025-09-10 21:05:00+00:00,3645.15,3645.27,3644.09,3644.27,417,0,5
2025-09-10 21:10:00+00:00,3644.27,3644.76,3643.79,3643.85,452,0,5
2025-09-10 21:15:00+00:00,3643.85,3643.99,3641.17,3641.49,594,0,1
2025-09-10 21:20:00+00:00,3641.48,3641.51,3639.39,3640.29,583,0,1
2025-09-10 21:25:00+00:00,3640.29,3641.64,3639.19,3639.68,542,0,1
2025-09-10 21:30:00+00:00,3639.51,3639.53,3637.03,3637.51,610,0,1
2025-09-10 21:35:00+00:00,3637.54,3637.67,3635.31,3637.3,618,0,12
2025-09-10 21:40:00+00:00,3637.27,3638.23,3636.0,3637.75,566,0,9
2025-09-10 21:45:00+00:00,3637.71,3640.44,3636.41,3640.44,623,0,3
2025-09-10 21:50:00+00:00,3640.54,3641.39,3639.77,3641.38,606,0,5
2025-09-10 21:55:00+00:00,3641.38,3642.71,3640.64,3642.22,583,0,11
2025-09-10 22:00:00+00:00,3642.2,3643.0,3641.64,3642.09,282,0,19
2025-09-10 22:05:00+00:00,3642.08,3642.24,3640.67,3640.7,225,0,15
2025-09-10 22:10:00+00:00,3640.66,3641.59,3640.52,3641.37,231,0,15
2025-09-10 22:15:00+00:00,3641.31,3641.56,3640.71,3641.21,218,0,19
2025-09-10 22:20:00+00:00,3641.18,3641.47,3640.43,3640.86,181,0,15
2025-09-10 22:25:00+00:00,3640.86,3640.87,3639.66,3639.79,228,0,16
2025-09-10 22:30:00+00:00,3639.78,3640.6,3639.77,3640.1,167,0,19
2025-09-10 22:35:00+00:00,3640.01,3640.29,3638.41,3638.49,207,0,22
2025-09-10 22:40:00+00:00,3638.62,3639.0,3638.2,3638.65,208,0,14
2025-09-10 22:45:00+00:00,3638.65,3639.86,3638.57,3639.31,220,0,23
2025-09-10 22:50:00+00:00,3639.33,3641.27,3638.9,3641.27,228,0,14
2025-09-10 22:55:00+00:00,3641.25,3641.25,3639.98,3640.68,170,0,21
2025-09-11 00:05:00+00:00,3644.25,3644.42,3642.18,3642.38,149,0,11
2025-09-11 00:10:00+00:00,3642.13,3642.13,3640.02,3640.13,142,0,6
2025-09-11 00:15:00+00:00,3640.11,3640.32,3638.15,3638.45,150,0,1
2025-09-11 00:20:00+00:00,3638.44,3641.37,3638.13,3640.31,167,0,1
2025-09-11 00:25:00+00:00,3640.31,3640.56,3639.2,3639.87,128,0,19
2025-09-11 00:30:00+00:00,3639.87,3641.28,3639.28,3640.52,247,0,28
2025-09-11 00:35:00+00:00,3640.52,3641.46,3640.12,3640.75,160,0,32
2025-09-11 00:40:00+00:00,3640.78,3641.53,3640.58,3640.92,73,0,22
2025-09-11 00:45:00+00:00,3640.75,3640.82,3639.65,3640.55,83,0,36
2025-09-11 00:50:00+00:00,3640.27,3640.69,3639.6,3639.97,148,0,15
2025-09-11 00:55:00+00:00,3639.81,3640.75,3639.81,3639.82,102,0,40
2025-09-11 01:00:00+00:00,3639.82,3640.19,3638.8,3638.94,199,0,34
2025-09-11 01:05:00+00:00,3638.85,3641.12,3638.71,3640.9,161,0,18
2025-09-11 01:10:00+00:00,3640.9,3642.19,3640.9,3641.97,158,0,29
2025-09-11 01:15:00+00:00,3641.77,3642.32,3641.37,3642.02,142,0,23
2025-09-11 01:20:00+00:00,3641.95,3642.45,3641.78,3641.9,193,0,22
2025-09-11 01:25:00+00:00,3641.69,3643.07,3641.03,3642.83,118,0,22
2025-09-11 01:30:00+00:00,3642.9,3643.39,3640.84,3641.13,227,0,3
2025-09-11 01:35:00+00:00,3641.16,3644.31,3641.16,3644.08,186,0,19
2025-09-11 01:40:00+00:00,3644.08,3645.1,3644.06,3644.45,137,0,27
2025-09-11 01:45:00+00:00,3644.44,3645.5,3643.57,3644.35,285,0,19
2025-09-11 01:50:00+00:00,3644.36,3645.62,3644.25,3645.4,187,0,13
2025-09-11 01:55:00+00:00,3645.42,3645.42,3644.79,3644.96,126,0,23
2025-09-11 02:00:00+00:00,3645.01,3646.36,3644.73,3645.82,368,0,9
2025-09-11 02:05:00+00:00,3645.94,3646.09,3644.75,3645.18,517,0,6
2025-09-11 02:10:00+00:00,3645.21,3646.68,3644.58,3646.68,379,0,14
2025-09-11 02:15:00+00:00,3646.72,3647.25,3644.63,3645.68,305,0,19
2025-09-11 02:20:00+00:00,3645.66,3645.74,3644.46,3645.01,285,0,18
2025-09-11 02:25:00+00:00,3645.04,3646.61,3645.02,3645.86,273,0,1
2025-09-11 02:30:00+00:00,3645.84,3646.71,3644.49,3644.5,369,0,14
2025-09-11 02:35:00+00:00,3644.54,3645.9,3643.8,3644.62,443,0,9
2025-09-11 02:40:00+00:00,3644.66,3645.98,3644.42,3645.67,498,0,1
2025-09-11 02:45:00+00:00,3645.66,3646.12,3643.73,3643.8,500,0,1
2025-09-11 02:50:00+00:00,3643.8,3644.28,3642.63,3643.42,390,0,10
2025-09-11 02:55:00+00:00,3643.39,3644.36,3642.91,3644.05,309,0,8
2025-09-11 03:00:00+00:00,3644.13,3646.05,3642.65,3643.62,484,0,5
2025-09-11 03:05:00+00:00,3643.53,3646.42,3643.53,3645.94,372,0,23
2025-09-11 03:10:00+00:00,3646.01,3647.63,3645.8,3646.2,389,0,16
2025-09-11 03:15:00+00:00,3646.11,3646.64,3645.49,3645.53,329,0,27
2025-09-11 03:20:00+00:00,3645.48,3647.33,3644.41,3647.3,351,0,14
2025-09-11 03:25:00+00:00,3647.31,3648.76,3645.57,3648.59,518,0,17
2025-09-11 03:30:00+00:00,3648.54,3649.2,3645.94,3646.44,481,0,21
2025-09-11 03:35:00+00:00,3646.47,3646.47,3643.37,3643.99,592,0,21
2025-09-11 03:40:00+00:00,3643.97,3645.13,3642.65,3643.17,486,0,9
2025-09-11 03:45:00+00:00,3643.1,3643.67,3640.86,3641.51,512,0,10
2025-09-11 03:50:00+00:00,3641.38,3642.99,3641.38,3641.89,346,0,13
2025-09-11 03:55:00+00:00,3641.89,3642.22,3639.95,3641.22,478,0,1
2025-09-11 04:00:00+00:00,3641.08,3642.47,3639.86,3642.43,523,0,14
2025-09-11 04:05:00+00:00,3642.47,3643.56,3642.1,3643.56,359,0,21
2025-09-11 04:10:00+00:00,3643.53,3643.57,3641.62,3642.3,394,0,24
2025-09-11 04:15:00+00:00,3642.3,3642.32,3639.8,3639.85,311,0,19
2025-09-11 04:20:00+00:00,3639.91,3640.51,3638.82,3639.01,341,0,19
2025-09-11 04:25:00+00:00,3639.02,3639.08,3637.54,3638.05,357,0,1
2025-09-11 04:30:00+00:00,3638.07,3638.07,3635.83,3636.75,484,0,29
2025-09-11 04:35:00+00:00,3636.76,3638.39,3636.11,3638.21,415,0,22
2025-09-11 04:40:00+00:00,3638.19,3638.67,3636.09,3636.09,456,0,13
2025-09-11 04:45:00+00:00,3636.14,3638.27,3634.35,3638.26,419,0,16
2025-09-11 04:50:00+00:00,3638.27,3638.93,3637.38,3637.93,359,0,26
2025-09-11 04:55:00+00:00,3637.92,3637.92,3635.31,3637.42,480,0,8
2025-09-11 05:00:00+00:00,3637.49,3637.49,3635.43,3636.27,486,0,11
2025-09-11 05:05:00+00:00,3636.43,3636.83,3632.25,3632.44,532,0,18
2025-09-11 05:10:00+00:00,3632.46,3635.62,3632.31,3634.45,555,0,9
2025-09-11 05:15:00+00:00,3634.38,3635.47,3633.16,3634.19,437,0,25
2025-09-11 05:20:00+00:00,3634.29,3635.26,3633.45,3634.67,429,0,20
2025-09-11 05:25:00+00:00,3634.71,3635.23,3633.22,3633.35,401,0,28
2025-09-11 05:30:00+00:00,3633.39,3633.63,3631.68,3632.46,427,0,15
2025-09-11 05:35:00+00:00,3632.46,3633.53,3631.81,3633.39,327,0,21
2025-09-11 05:40:00+00:00,3633.4,3633.62,3630.41,3630.95,291,0,23
2025-09-11 05:45:00+00:00,3630.97,3632.55,3629.95,3631.97,442,0,5
2025-09-11 05:50:00+00:00,3631.99,3633.19,3631.48,3632.52,286,0,17
2025-09-11 05:55:00+00:00,3632.55,3632.58,3631.65,3632.07,354,0,7
2025-09-11 06:00:00+00:00,3632.18,3633.41,3632.05,3633.27,318,0,5
2025-09-11 06:05:00+00:00,3633.32,3633.85,3632.81,3633.52,285,0,1
2025-09-11 06:10:00+00:00,3633.58,3634.37,3633.25,3633.76,275,0,5
2025-09-11 06:15:00+00:00,3633.76,3634.15,3633.26,3633.9,210,0,2
2025-09-11 06:20:00+00:00,3633.9,3634.36,3632.97,3632.98,215,0,5
2025-09-11 06:25:00+00:00,3632.98,3633.6,3632.64,3633.49,301,0,2
2025-09-11 06:30:00+00:00,3633.49,3634.48,3633.49,3633.71,262,0,5
2025-09-11 06:35:00+00:00,3633.68,3633.74,3631.69,3631.91,252,0,10
2025-09-11 06:40:00+00:00,3631.9,3632.77,3630.31,3631.81,388,0,11
2025-09-11 06:45:00+00:00,3631.8,3631.89,3630.52,3630.52,208,0,19
2025-09-11 06:50:00+00:00,3630.52,3632.02,3630.41,3632.02,234,0,23
2025-09-11 06:55:00+00:00,3632.02,3632.25,3630.42,3630.66,348,0,1
2025-09-11 07:00:00+00:00,3630.66,3631.35,3629.99,3631.12,440,0,10
2025-09-11 07:05:00+00:00,3631.04,3631.04,3629.82,3630.18,408,0,1
2025-09-11 07:10:00+00:00,3630.18,3630.63,3629.83,3630.44,403,0,1
2025-09-11 07:15:00+00:00,3630.49,3630.83,3629.79,3629.99,465,0,8
2025-09-11 07:20:00+00:00,3629.99,3630.57,3629.8,3630.17,284,0,1
2025-09-11 07:25:00+00:00,3630.14,3631.79,3629.79,3631.25,357,0,1
2025-09-11 07:30:00+00:00,3631.3,3631.31,3625.42,3630.51,792,0,1
2025-09-11 07:35:00+00:00,3630.52,3633.49,3630.38,3632.83,662,0,8
2025-09-11 07:40:00+00:00,3632.94,3633.39,3629.43,3629.71,609,0,9
2025-09-11 07:45:00+00:00,3629.5,3629.5,3627.38,3628.6,609,0,2
2025-09-11 07:50:00+00:00,3628.6,3629.37,3625.77,3625.9,674,0,1
2025-09-11 07:55:00+00:00,3625.81,3628.16,3623.47,3625.19,722,0,1
2025-09-11 08:00:00+00:00,3625.12,3628.08,3622.94,3626.56,636,0,2
2025-09-11 08:05:00+00:00,3626.53,3632.67,3626.4,3632.32,659,0,11
2025-09-11 08:10:00+00:00,3632.39,3633.61,3631.84,3632.61,587,0,1
2025-09-11 08:15:00+00:00,3632.51,3633.19,3631.04,3632.82,601,0,3
2025-09-11 08:20:00+00:00,3632.78,3634.29,3631.85,3632.1,554,0,11
2025-09-11 08:25:00+00:00,3632.11,3634.29,3631.42,3633.46,422,0,19
2025-09-11 08:30:00+00:00,3633.67,3634.38,3631.76,3634.29,613,0,19
2025-09-11 08:35:00+00:00,3634.29,3635.65,3632.91,3633.83,531,0,9
2025-09-11 08:40:00+00:00,3633.83,3636.99,3633.61,3636.31,470,0,7
2025-09-11 08:45:00+00:00,3636.32,3637.92,3635.26,3635.3,563,0,23
2025-09-11 08:50:00+00:00,3635.31,3636.19,3634.63,3635.42,512,0,1
2025-09-11 08:55:00+00:00,3635.35,3635.37,3632.16,3633.26,561,0,1
2025-09-11 09:00:00+00:00,3632.94,3633.33,3628.41,3629.7,635,0,26
2025-09-11 09:05:00+00:00,3629.64,3630.38,3625.74,3626.42,677,0,2
2025-09-11 09:10:00+00:00,3626.42,3629.92,3626.28,3627.7,681,0,12
2025-09-11 09:15:00+00:00,3627.69,3628.77,3624.26,3625.39,657,0,8
2025-09-11 09:20:00+00:00,3625.43,3627.79,3625.15,3627.55,570,0,6
2025-09-11 09:25:00+00:00,3627.49,3630.68,3625.44,3626.06,634,0,1
2025-09-11 09:30:00+00:00,3626.07,3627.66,3623.94,3626.97,668,0,6
2025-09-11 09:35:00+00:00,3626.97,3628.61,3626.28,3628.59,479,0,1
2025-09-11 09:40:00+00:00,3628.53,3629.38,3627.93,3628.0,458,0,1
2025-09-11 09:45:00+00:00,3628.05,3628.43,3626.73,3628.37,408,0,1
